-0.0242123,-0.0242164,-0.0242205,-0.0242244
-0.0247414,-0.0247513,-0.0247611,-0.0247707
-0.0250008,-0.0250174,-0.0250338,-0.0250501
-0.0249699,-0.0249941,-0.0250182,-0.0250421
-0.0246313,-0.0246641,-0.0246967,-0.0247292
-0.0239708,-0.0240131,-0.0240552,-0.0240972
-0.0229779,-0.0230307,-0.0230832,-0.0231356
-0.0216464,-0.0217104,-0.0217742,-0.0218378
-0.0199742,-0.0200501,-0.0201258,-0.0202014
-0.0179636,-0.018052,-0.0181403,-0.0182284
-0.0156218,-0.0157232,-0.0158244,-0.0159254
-0.0129605,-0.0130751,-0.0131895,-0.0133038
-0.0099963,-0.0101241,-0.0102518,-0.0103794
-0.00675051,-0.00689132,-0.0070321,-0.00717277
-0.00324905,-0.00340241,-0.00355578,-0.0037091
0.000477699,0.000312566,0.000147354,-1.78603e-05
0.00439512,0.0042193,0.00404332,0.00386727
0.00846469,0.00827961,0.00809424,0.00790873
0.0126443,0.0124517,0.0122587,0.0120655
0.0168888,0.0166908,0.0164922,0.0162933
0.0211501,0.0209492,0.0207476,0.0205454
0.0253783,0.0251773,0.0249754,0.0247728
0.0295217,0.0293237,0.0291247,0.0289247
0.0335276,0.0333362,0.0331435,0.0329497
0.0373431,0.0371621,0.0369795,0.0367956
0.0409156,0.040749,0.0405806,0.0404106
0.0441933,0.0440454,0.0438955,0.0437437
0.0471262,0.0470016,0.0468746,0.0467454
0.0496667,0.0495699,0.0494705,0.0493686
0.0517701,0.0517058,0.0516387,0.0515687
0.0533954,0.0533683,0.0533381,0.0533047
0.0545057,0.0545206,0.0545319,0.0545398
0.0550693,0.0551305,0.0551879,0.0552415
0.0550596,0.0551713,0.055279,0.0553827
0.0544558,0.0546221,0.054784,0.0549417
0.0532438,0.053468,0.0536878,0.0539031
0.0514157,0.0517009,0.0519816,0.0522575
0.0489707,0.0493194,0.0496634,0.0500025
0.0459154,0.0463291,0.0467382,0.0471425
0.0422632,0.042743,0.0432183,0.0436888
0.0380351,0.0385811,0.0391229,0.0396598
0.0332594,0.0338708,0.0344782,0.0350811
0.0279713,0.0286463,0.0293177,0.029985
0.0222132,0.022949,0.0236817,0.0244106
0.0160339,0.0168264,0.0176166,0.0184037
0.00948836,0.0103326,0.0111755,0.0120158
0.00263735,0.00352725,0.00441666,0.00530449
-0.00445314,-0.00352499,-0.00259625,-0.00166795
-0.0117127,-0.0107548,-0.00979498,-0.00883432
-0.0190671,-0.018089,-0.0171075,-0.0161237
-0.026439,-0.0254512,-0.0244585,-0.0234619
-0.0337487,-0.032763,-0.0317704,-0.0307723
-0.0409154,-0.0399441,-0.0389641,-0.0379766
-0.0478575,-0.046914,-0.0459596,-0.0449957
-0.0544939,-0.0535921,-0.0526772,-0.0517506
-0.060745,-0.0598993,-0.0590383,-0.0581633
-0.0665332,-0.0657586,-0.0649662,-0.0641574
-0.0717844,-0.0710958,-0.070387,-0.0696594
-0.0764284,-0.0758408,-0.0752307,-0.0745993
-0.0804001,-0.0799285,-0.0794319,-0.0789116
-0.0836402,-0.083299,-0.0829306,-0.0825358
-0.0860961,-0.0858991,-0.0856728,-0.0854176
-0.0877225,-0.0876827,-0.0876116,-0.0875093
-0.0884821,-0.0886115,-0.0887078,-0.0887708
-0.0883463,-0.0886556,-0.0889302,-0.0891695
-0.0872955,-0.0877938,-0.0882562,-0.0886816
-0.0853197,-0.0860146,-0.0866726,-0.0872921
-0.0824188,-0.0833156,-0.0841752,-0.0849951
-0.0786025,-0.0797047,-0.0807697,-0.0817943
-0.0738908,-0.0751994,-0.0764714,-0.077703
-0.0683136,-0.0698273,-0.0713057,-0.0727438
-0.061911,-0.0636259,-0.0653072,-0.0669492
-0.0547326,-0.0566421,-0.0585204,-0.060361
-0.0468374,-0.0489321,-0.0509987,-0.0530298
-0.0382933,-0.040561,-0.0428045,-0.0450154
-0.0291765,-0.0316022,-0.0340083,-0.0363855
-0.0195708,-0.0221367,-0.0246884,-0.0272154
-0.00956681,-0.0122524,-0.0149299,-0.0175879
0.000738737,-0.00204331,-0.00482411,-0.00759145
0.0112443,0.00839141,0.00553219,0.00267981
0.0218439,0.0189484,0.0160381,0.0131271
0.0324292,0.029521,0.0265893,0.0236485
0.0428895,0.0400007,0.0370788,0.034139
0.0531138,0.0502779,0.047399,0.0444924
0.0629913,0.0602432,0.0574417,0.0546023
0.0724131,0.0697887,0.0670999,0.0643625
0.0812733,0.0788087,0.0762687,0.073669
0.0894698,0.0872014,0.0848467,0.0824206
0.0969061,0.0948701,0.0927366,0.0905201
0.103492,0.101724,0.0998469,0.0978753
0.109144,0.107678,0.106092,0.1044
0.113789,0.112657,0.111396,0.110016
0.117361,0.116593,0.115687,0.114652
0.119806,0.11943,0.118908,0.118245
0.121079,0.12112,0.121007,0.120744
0.121148,0.121627,0.121947,0.122106
0.119994,0.120928,0.121698,0.122299
0.117608,0.11901,0.120245,0.121304
0.113996,0.115873,0.117583,0.119113
0.109175,0.111531,0.113722,0.115727
0.103176,0.10601,0.108681,0.111164
0.0960426,0.0993466,0.102493,0.105451
0.087831,0.0915918,0.0952023,0.0986273
0.0786089,0.0828079,0.0868664,0.0907436
0.0684559,0.0730683,0.077553,0.0818628
0.0574621,0.0624578,0.0673408,0.0720579
0.0457277,0.0510707,0.0563187,0.0614124
0.033362,0.0390109,0.0445851,0.0500191
0.0204823,0.0263905,0.0322468,0.0379797
0.00721283,0.0133288,0.019418,0.0254033
-0.00631647,-4.88798e-05,0.00621946,0.0124059
-0.0199713,-0.0136122,-0.00722294,-0.000890928
-0.0336141,-0.0272274,-0.0207793,-0.014361
-0.047106,-0.0407586,-0.0343167,-0.027875
-0.0603076,-0.0540687,-0.0477009,-0.0413015
-0.0730808,-0.0670213,-0.0607978,-0.0545084
-0.0852902,-0.079482,-0.0734738,-0.0673642
-0.0968044,-0.0913197,-0.0855989,-0.0797395
-0.107498,-0.102408,-0.0970464,-0.0915077
-0.117251,-0.112627,-0.107695,-0.102547
-0.125954,-0.121863,-0.11743,-0.112741
-0.133505,-0.130012,-0.126145,-0.121981
-0.139813,-0.13698,-0.133741,-0.130166
-0.144801,-0.142682,-0.140131,-0.137204
-0.1484,-0.147048,-0.145237,-0.143014
-0.150559,-0.150017,-0.148995,-0.147525
-0.151238,-0.151544,-0.151352,-0.150679
-0.150414,-0.151598,-0.15227,-0.152431
-0.148077,-0.15016,-0.151723,-0.152747
-0.144235,-0.147229,-0.1497,-0.151608
-0.138908,-0.142816,-0.146205,-0.149011
-0.132134,-0.13695,-0.141255,-0.144964
-0.123965,-0.129673,-0.134885,-0.13949
-0.114469,-0.121042,-0.12714,-0.132628
-0.103726,-0.111127,-0.118082,-0.124429
-0.0918326,-0.100015,-0.107786,-0.114957
-0.0788951,-0.0878018,-0.0963389,-0.104292
-0.0650332,-0.0745979,-0.083841,-0.0925222
-0.0503771,-0.0605236,-0.0704036,-0.0797508
-0.0350659,-0.0457097,-0.0561477,-0.0660899
-0.0192467,-0.030295,-0.0412045,-0.0516619
-0.00307375,-0.0144262,-0.0257122,-0.0365976
0.0132941,0.00174418,-0.00981645,-0.0210351
0.0296939,0.0180594,0.00633234,-0.00511825
0.0459616,0.0343598,0.0225794,0.0110036
0.0619324,0.050484,0.0387681,0.0271783
0.0774433,0.0662711,0.0547406,0.0432521
0.0923342,0.0815623,0.0703401,0.0590701
0.10645,0.0962023,0.085412,0.0744794
0.119641,0.110041,0.0998051,0.0893292
0.131768,0.122933,0.113374,0.103473
0.142698,0.134745,0.12598,0.116769
0.152312,0.14535,0.137493,0.129084
0.160501,0.154633,0.147792,0.140292
0.167171,0.16249,0.156766,0.150277
0.172241,0.168833,0.164318,0.158933
0.175647,0.173586,0.170362,0.166168
0.177341,0.176689,0.174828,0.171899
0.177289,0.178096,0.177658,0.176061
0.17548,0.177781,0.178814,0.178601
0.171915,0.175732,0.178268,0.179482
0.166615,0.171955,0.176014,0.178682
0.15962,0.166472,0.172059,0.176195
0.150985,0.159324,0.166428,0.172032
0.140784,0.150568,0.159162,0.166218
0.129105,0.140277,0.150317,0.158797
0.116053,0.128539,0.139967,0.149825
0.101748,0.115458,0.1282,0.139376
0.0863224,0.101153,0.115118,0.127538
0.0699219,0.0857531,0.100837,0.114412
0.0527018,0.0694016,0.0854847,0.100113
0.0348279,0.0522507,0.0692013,0.0847659
0.0164735,0.0344628,0.052136,0.0685092
-0.00218233,0.0162069,0.0344467,0.0514896
-0.0209559,-0.0023422,0.0162984,0.0338617
-0.0396611,-0.0210051,-0.00213787,0.0157878
-0.0581118,-0.0396008,-0.0206879,-0.00256484
-0.076122,-0.0579468,-0.0391744,-0.0210257
-0.0935095,-0.0758626,-0.0574203,-0.0394216
-0.110097,-0.0931702,-0.0752495,-0.0575787
-0.125714,-0.109697,-0.0924885,-0.0753248
-0.140198,-0.125276,-0.108968,-0.0924902
-0.153399,-0.139749,-0.124526,-0.10891
-0.165175,-0.152967,-0.139008,-0.124424
-0.1754,-0.164795,-0.152269,-0.138881
-0.183963,-0.175106,-0.164173,-0.152139
-0.190767,-0.183792,-0.174599,-0.164065
-0.195733,-0.190756,-0.183437,-0.174539
-0.1988,-0.195921,-0.190594,-0.183454
-0.199926,-0.199225,-0.19599,-0.190716
-0.199086,-0.200623,-0.199564,-0.196247
-0.196278,-0.20009,-0.20127,-0.199984
-0.191515,-0.19762,-0.201081,-0.201881
-0.184834,-0.193225,-0.198987,-0.201911
-0.176289,-0.186936,-0.194997,-0.20006
-0.165954,-0.178803,-0.189137,-0.196336
-0.153919,-0.168893,-0.181452,-0.190762
-0.140295,-0.157292,-0.172005,-0.18338
-0.125206,-0.144104,-0.160876,-0.174248
-0.108793,-0.129447,-0.148161,-0.163441
-0.0912121,-0.113454,-0.133971,-0.151052
-0.0726297,-0.0962739,-0.118434,-0.137187
-0.0532245,-0.078066,-0.101689,-0.121967
-0.0331836,-0.0590011,-0.0838886,-0.105527
-0.0127022,-0.0392594,-0.0651961,-0.0880145
0.00801986,-0.0190286,-0.0457841,-0.069586
0.0287785,0.00149808,-0.0258327,-0.0504094
0.049369,0.0221233,-0.00552822,-0.0306593
0.0695862,0.0426479,0.0149384,-0.0105168
0.0892287,0.0628725,0.0353744,0.00983179
0.108099,0.0825998,0.0555856,0.0301982
0.126007,0.101636,0.0753798,0.0503925
0.142769,0.119795,0.0945675,0.0702257
0.158215,0.136894,0.112964,0.0895111
0.172186,0.152764,0.130391,0.108066
0.184535,0.167245,0.146679,0.125714
0.195132,0.180191,0.161668,0.142287
0.203864,0.191467,0.175211,0.157625
0.210636,0.200958,0.187172,0.171579
0.215371,0.208563,0.197431,0.184012
0.218012,0.2142,0.205883,0.194802
0.218523,0.217804,0.21244,0.20384
0.216889,0.219331,0.21703,0.211034
0.213116,0.218757,0.219602,0.216309
0.207231,0.216078,0.220123,0.219606
0.199282,0.211309,0.218577,0.220886
0.189338,0.204488,0.21497,0.220127
0.177488,0.195671,0.209328,0.217328
0.163841,0.184934,0.201695,0.212506
0.148522,0.172372,0.192133,0.205695
0.131675,0.158098,0.180725,0.196951
0.11346,0.142242,0.16757,0.186346
0.0940503,0.124951,0.152785,0.173971
0.0736316,0.106385,0.136503,0.159934
0.0524008,0.0867169,0.118869,0.144355
0.0305642,0.066132,0.100046,0.127376
0.00833387,0.0448246,0.0802044,0.109146
-0.0140729,0.0229973,0.0595277,0.0898295
-0.036436,0.000857777,0.038207,0.0696017
-0.0585352,-0.0213821,0.01644,0.0486465
-0.0801517,-0.0435088,-0.00557005,0.0271549
-0.101071,-0.0653083,-0.0276175,0.00532407
-0.121083,-0.08657,-0.0494948,-0.0166449
-0.139989,-0.107087,-0.070996,-0.0385487
-0.157597,-0.12666,-0.0919174,-0.0601843
-0.17373,-0.145096,-0.112061,-0.0813498
-0.188222,-0.162214,-0.131233,-0.101847
-0.200926,-0.177843,-0.149252,-0.121484
-0.211708,-0.191829,-0.165943,-0.140075
-0.220457,-0.204031,-0.181145,-0.157444
-0.227077,-0.214324,-0.194709,-0.173426
-0.231496,-0.222604,-0.206503,-0.187867
-0.233663,-0.228782,-0.216411,-0.200627
-0.233548,-0.232793,-0.224331,-0.211583
-0.231144,-0.23459,-0.230183,-0.220626
-0.226465,-0.234147,-0.233905,-0.227666
-0.219551,-0.231462,-0.235455,-0.232629
-0.210461,-0.226552,-0.23481,-0.235464
-0.199276,-0.219456,-0.23197,-0.236135
-0.1861,-0.210236,-0.226954,-0.23463
-0.171055,-0.198972,-0.219801,-0.230954
-0.154283,-0.185766,-0.210571,-0.225134
-0.135942,-0.170738,-0.199345,-0.217217
-0.116206,-0.154026,-0.18622,-0.207268
-0.0952665,-0.135785,-0.171313,-0.195372
-0.0733238,-0.116185,-0.154759,-0.181635
-0.0505904,-0.0954092,-0.136706,-0.166175
-0.027287,-0.0736536,-0.11732,-0.149131
-0.00364052,-0.051123,-0.0967776,-0.130655
0.0201179,-0.0280314,-0.075267,-0.110914
0.0437555,-0.0045985,-0.0529866,-0.0900855
0.0670402,0.0189527,-0.0301424,-0.0683593
0.0897419,0.0423965,-0.00694575,-0.0459332
0.111636,0.0655078,0.016387,-0.0230129
0.132505,0.0880648,0.0396383,0.000191446
0.152142,0.109849,0.0625907,0.0234661
0.17035,0.13065,0.0850288,0.0465955
0.186945,0.150265,0.106742,0.0693657
0.201761,0.168504,0.127525,0.0915649
0.214648,0.185188,0.147182,0.112986
0.225471,0.200152,0.165525,0.133428
0.234121,0.213248,0.18238,0.1527
0.240506,0.224346,0.197586,0.170619
0.244556,0.233334,0.210995,0.187016
0.246225,0.24012,0.222478,0.201735
0.245491,0.244633,0.231924,0.214635
0.242354,0.246824,0.239238,0.225591
0.236838,0.246665,0.244346,0.234497
0.228991,0.244152,0.247195,0.241263
0.218883,0.239302,0.247753,0.245822
0.206607,0.232156,0.246009,0.248125
0.192278,0.222777,0.241972,0.248145
0.176031,0.211247,0.235675,0.245875
0.15802,0.197671,0.227172,0.24133
0.138418,0.182176,0.216534,0.234545
0.117411,0.164902,0.203858,0.225578
0.0952024,0.146011,0.189254,0.214506
0.072007,0.125681,0.172856,0.201424
0.0480488,0.1041,0.154811,0.18645
0.0235606,0.0814738,0.135283,0.169717
-0.00121814,0.0580138,0.114451,0.151375
-0.0260463,0.0339436,0.0925052,0.131589
-0.0506809,0.00949156,0.0696476,0.110539
-0.0748793,-0.0151105,0.0460887,0.0884164
-0.0984045,-0.0396269,0.0220458,0.065423
-0.121024,-0.0638244,-0.00225831,0.0417696
-0.142516,-0.0874702,-0.0265982,0.0176734
-0.162664,-0.110338,-0.0507467,-0.00664375
-0.18127,-0.132207,-0.0744797,-0.0309573
-0.198149,-0.152866,-0.0975757,-0.0550422
-0.213129,-0.172116,-0.119819,-0.078675
-0.226062,-0.189769,-0.141,-0.101636
-0.236816,-0.205654,-0.16092,-0.123711
-0.245281,-0.219616,-0.179391,-0.144694
-0.251368,-0.231516,-0.19624,-0.164388
-0.255013,-0.241237,-0.211304,-0.182607
-0.256176,-0.248681,-0.224442,-0.199179
-0.254839,-0.253773,-0.235527,-0.213947
-0.251011,-0.256458,-0.244453,-0.22677
-0.244723,-0.256708,-0.25113,-0.237526
-0.236032,-0.254513,-0.255494,-0.246109
-0.225018,-0.24989,-0.257499,-0.252435
-0.211784,-0.242879,-0.257123,-0.256442
-0.196455,-0.233541,-0.254363,-0.258086
-0.179176,-0.22196,-0.24924,-0.257346
-0.160113,-0.208243,-0.241799,-0.254226
-0.139449,-0.192517,-0.232103,-0.248748
-0.117383,-0.174927,-0.220239,-0.240958
-0.0941267,-0.155637,-0.206312,-0.230924
-0.0699064,-0.134828,-0.190448,-0.218733
-0.0449567,-0.112696,-0.17279,-0.204495
-0.01952,-0.0894502,-0.153499,-0.188336
0.00615488,-0.0653083,-0.132751,-0.170403
0.0318183,-0.0404991,-0.110736,-0.150858
0.0572193,-0.015259,-0.0876547,-0.129879
0.0821091,0.0101734,-0.0637206,-0.107658
0.106243,0.0355559,-0.0391536,-0.0843977
0.129384,0.0606457,-0.0141802,-0.0603126
0.151304,0.085204,0.0109687,-0.0356234
0.171787,0.108996,0.0360604,-0.010559
0.19063,0.131792,0.0608624,0.01465
0.207646,0.153376,0.0851444,0.039769
0.222665,0.173538,0.108681,0.0645657
0.235537,0.192083,0.131253,0.0888095
0.246133,0.208834,0.152649,0.112273
0.254346,0.223627,0.17267,0.134739
0.26009,0.236317,0.191127,0.155995
0.263307,0.246782,0.207848,0.175843
0.263959,0.254917,0.222674,0.194095
0.262038,0.260641,0.235466,0.21058
0.257556,0.263895,0.246103,0.225141
0.250555,0.264646,0.254482,0.237639
0.241098,0.262881,0.260523,0.247954
0.229273,0.258613,0.264165,0.255987
0.215193,0.25188,0.265373,0.261659
0.198992,0.242741,0.26413,0.264914
0.180824,0.23128,0.260446,0.265716
0.160865,0.217603,0.25435,0.264054
0.139306,0.201835,0.245895,0.259939
0.116355,0.184125,0.235157,0.253405
0.0922341,0.164638,0.222231,0.244509
0.0671777,0.143556,0.207234,0.233329
0.0414288,0.121079,0.190302,0.219966
0.0152379,0.0974172,0.171588,0.204539
-0.01114,0.0727958,0.151263,0.18719
-0.0374464,0.0474468,0.129513,0.168076
-0.0634254,0.0216104,0.106537,0.147372
-0.0888228,-0.00446829,0.0825451,0.125267
-0.11339,-0.0305414,0.057759,0.101967
-0.136886,-0.0563607,0.032405,0.0776846
-0.159079,-0.0816802,0.00671772,0.0526447
-0.179752,-0.106257,-0.0190659,0.0270789
-0.1987,-0.129858,-0.0447079,0.00122541
-0.215736,-0.152257,-0.0699721,-0.0246765
-0.230691,-0.173239,-0.0946238,-0.0503859
-0.243416,-0.192602,-0.118434,-0.075663
-0.253784,-0.210161,-0.141183,-0.100272
-0.261691,-0.225745,-0.162659,-0.123982
-0.267056,-0.239205,-0.182662,-0.146571
-0.269825,-0.250408,-0.201006,-0.167827
-0.269966,-0.259246,-0.217519,-0.18755
-0.267475,-0.265632,-0.232046,-0.205554
-0.262373,-0.269501,-0.244452,-0.221669
-0.254707,-0.270815,-0.254619,-0.235741
-0.244547,-0.269557,-0.262451,-0.247637
-0.231991,-0.265736,-0.267873,-0.257242
-0.217157,-0.259386,-0.270833,-0.264465
-0.200189,-0.250563,-0.271299,-0.269233
-0.181248,-0.23935,-0.269265,-0.271499
-0.160518,-0.225848,-0.264748,-0.271238
-0.138198,-0.210185,-0.257785,-0.26845
-0.114505,-0.192507,-0.24844,-0.263156
-0.0896683,-0.172979,-0.236794,-0.255403
-0.0639288,-0.151785,-0.222953,-0.24526
-0.0375379,-0.129125,-0.207044,-0.232818
-0.0107512,-0.105213,-0.18921,-0.21819
0.0161703,-0.0802742,-0.169612,-0.201509
0.042964,-0.0545451,-0.148432,-0.182929
0.0693683,-0.0282696,-0.125862,-0.162621
0.0951253,-0.00169678,-0.102108,-0.140772
0.119983,0.0249209,-0.0773889,-0.117583
0.143698,0.0513304,-0.0519317,-0.093271
0.166037,0.0772803,-0.0259692,-0.0680612
0.186781,0.102523,0.000258822,-0.0421875
0.205726,0.126819,0.0265108,-0.0158908
0.222686,0.149935,0.052546,0.0105837
0.237493,0.17165,0.0781232,0.0369886
0.249999,0.191757,0.103006,0.0630771
0.260082,0.210064,0.126967,0.0886047
0.26764,0.226392,0.149781,0.113332
0.272596,0.240587,0.171239,0.137027
0.2749,0.25251,0.191142,0.159467
0.274528,0.262045,0.209305,0.180439
0.271479,0.2691,0.225559,0.199747
0.265781,0.273606,0.239752,0.217207
0.257487,0.275517,0.251753,0.232654
0.246676,0.274812,0.261449,0.24594
0.23345,0.271496,0.268748,0.256939
0.217937,0.265597,0.273582,0.265546
0.200285,0.257169,0.275903,0.271677
0.180665,0.246291,0.275688,0.275272
0.159267,0.233063,0.272938,0.276293
0.136297,0.217609,0.267675,0.27473
0.111978,0.200073,0.259945,0.270593
0.0865459,0.180621,0.249818,0.263918
0.0602483,0.159436,0.237385,0.254765
0.0333407,0.136717,0.222759,0.243217
0.00608493,0.11268,0.206073,0.22938
-0.0212535,0.0875516,0.187478,0.213381
-0.048409,0.0615702,0.167143,0.195368
-0.0751156,0.034981,0.145256,0.175508
-0.101112,0.00803717,0.122016,0.153985
-0.126145,-0.0190053,0.0976346,0.130999
-0.149969,-0.0458894,0.0723371,0.106764
-0.172351,-0.0723594,0.0463542,0.081506
-0.193071,-0.0981642,0.0199253,0.0554614
-0.211926,-0.123057,-0.0067068,0.0288736
-0.22873,-0.1468,-0.0332984,0.00199185
-0.243319,-0.169168,-0.059604,-0.0249319
-0.255548,-0.189946,-0.0853823,-0.0516448
-0.265295,-0.208935,-0.110395,-0.0778958
-0.272465,-0.225954,-0.134413,-0.103438
-0.276985,-0.240838,-0.157213,-0.128029
-0.278808,-0.253446,-0.178586,-0.151439
-0.277916,-0.263655,-0.198333,-0.173446
-0.274315,-0.271366,-0.216273,-0.193843
-0.268038,-0.276505,-0.232239,-0.212435
-0.259145,-0.279019,-0.246083,-0.229046
-0.247719,-0.278884,-0.257676,-0.243519
-0.233871,-0.276098,-0.266911,-0.255714
-0.217733,-0.270687,-0.273702,-0.265516
-0.199462,-0.262699,-0.277983,-0.27283
-0.179234,-0.252209,-0.279714,-0.277584
-0.157246,-0.239315,-0.278879,-0.279732
-0.13371,-0.224137,-0.275482,-0.27925
-0.108855,-0.206818,-0.269553,-0.276142
-0.0829216,-0.187522,-0.261145,-0.270434
-0.0561631,-0.16643,-0.250335,-0.262178
-0.0288395,-0.143742,-0.237219,-0.251448
-0.00121685,-0.119673,-0.221917,-0.238345
0.0264358,-0.09445,-0.204568,-0.222988
0.0538487,-0.0683125,-0.185331,-0.205521
0.0807556,-0.0415089,-0.16438,-0.186107
0.106893,-0.0142926,-0.141908,-0.164927
0.132004,0.0130769,-0.118119,-0.142178
0.155845,0.0403403,-0.0932326,-0.118075
0.178182,0.0672371,-0.0674747,-0.0928417
0.198797,0.0935113,-0.0410827,-0.0667165
0.217486,0.118914,-0.0142976,-0.0399446
0.234067,0.143201,0.0126339,-0.0127789
0.248377,0.166142,0.0394657,0.0145256
0.260276,0.187517,0.0659503,0.0417117
0.269644,0.207123,0.0918455,0.0685227
0.276391,0.22477,0.116913,0.0947054
0.280447,0.240291,0.140922,0.120012
0.281773,0.253537,0.163652,0.144203
0.280353,0.264379,0.184892,0.167049
0.2762,0.272714,0.204449,0.188333
0.269353,0.27846,0.222141,0.207855
0.259877,0.281561,0.237804,0.225427
0.247863,0.281987,0.251295,0.240881
0.233427,0.27973,0.262488,0.254072
0.216708,0.274812,0.271281,0.264872
0.197867,0.267278,0.277589,0.273178
0.177088,0.257197,0.281355,0.278909
0.154571,0.244664,0.282543,0.282009
0.130537,0.229797,0.281141,0.282447
0.105217,0.212737,0.27716,0.280217
0.078859,0.193643,0.270636,0.275338
0.0517188,0.172697,0.261627,0.267854
0.0240607,0.150097,0.250215,0.257834
-0.00384582,0.126057,0.236503,0.245372
-0.0317299,0.100805,0.220616,0.230582
-0.0593185,0.0745815,0.202699,0.213604
-0.0863425,0.0476344,0.182915,0.194597
-0.112538,0.020221,0.161445,0.173738
-0.13765,-0.00739922,0.138485,0.151225
-0.161431,-0.0349622,0.114245,0.127268
-0.183651,-0.0622067,0.0889473,0.102095
-0.204091,-0.088872,0.0628222,0.0759421
-0.222552,-0.114705,0.0361091,0.0490561
-0.238853,-0.139458,0.00905371,0.0216913
-0.252832,-0.162897,-0.0180971,-0.00589258
-0.264354,-0.184795,-0.0450943,-0.0334354
-0.273304,-0.204946,-0.0716895,-0.0606761
-0.279594,-0.223155,-0.0976396,-0.0873556
-0.283162,-0.239249,-0.122706,-0.113222
-0.283971,-0.253072,-0.146659,-0.138029
-0.282013,-0.264492,-0.169278,-0.16154
-0.277305,-0.2734,-0.190356,-0.183532
-0.269891,-0.279709,-0.209698,-0.203797
-0.259844,-0.283357,-0.227127,-0.22214
-0.24726,-0.284309,-0.242482,-0.238386
-0.23226,-0.282555,-0.255621,-0.25238
-0.214989,-0.278108,-0.266424,-0.263989
-0.195616,-0.271012,-0.27479,-0.273099
-0.174327,-0.261332,-0.280642,-0.279624
-0.15133,-0.249158,-0.283925,-0.2835
-0.126849,-0.234607,-0.284609,-0.284688
-0.101122,-0.217815,-0.282685,-0.283176
-0.0743988,-0.198941,-0.278171,-0.278976
-0.0469399,-0.178164,-0.271108,-0.272128
-0.0190117,-0.155682,-0.261558,-0.262693
0.00911264,-0.131707,-0.249609,-0.250761
0.0371588,-0.106468,-0.235369,-0.236443
0.0648534,-0.0802039,-0.218967,-0.219874
0.0919261,-0.053165,-0.200555,-0.20121
0.118113,-0.0256095,-0.180298,-0.180627
0.143157,0.00220125,-0.158383,-0.15832
0.166817,0.0300023,-0.13501,-0.134499
0.188858,0.0575275,-0.110391,-0.10939
0.209066,0.0845154,-0.0847534,-0.0832322
0.227243,0.110708,-0.0583305,-0.0562717
0.243211,0.135857,-0.031364,-0.0287659
0.256814,0.159719,-0.00410091,-0.000974851
0.267917,0.182067,0.0232092,0.0268372
0.276412,0.202689,0.0503151,0.0544049
0.282216,0.221386,0.0769696,0.0814668
0.285269,0.237979,0.102928,0.107764
0.285543,0.252309,0.127953,0.133048
0.283032,0.264239,0.151814,0.157075
0.277761,0.273653,0.174293,0.179618
0.26978,0.280461,0.195184,0.200461
0.259166,0.284597,0.214293,0.219404
